trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merch_zipcode,is_fraud
2025-06-29 09:27:25,3607455318804154,merchant_6843,grocery_net,74.26,Sarah,Garcia,M,4265 Pine St,City_89,IL,22385,32.8553,-105.8987,12969,Artist,1950-04-21,0000092b03111e1a0ff826df6d69eafd,1751189245,30.537,-72.5712,53756,0
2025-07-03 06:00:33,3155186009630069,merchant_6216,misc_net,670.31,David,Garcia,M,6781 Oak St,City_59,MI,65744,30.0908,-96.2475,186414,Engineer,1977-06-21,000030970457e0a76714ba35c7c4e522,1751522433,31.2809,-103.7919,78815,0
2025-07-13 08:20:54,3811138443216228,merchant_8053,grocery_net,908.49,Amy,Miller,F,8725 Cedar St,City_8,MI,83943,48.2517,-124.5162,39737,Developer,1991-03-08,00000e1253a825f065b0da129e675f7c,1752394854,37.9004,-95.5002,78958,0
2025-06-23 22:34:11,2741527215301322,merchant_1696,grocery_net,105.56,Chris,Martinez,F,7585 Oak St,City_60,OH,77884,32.0661,-114.1859,471505,Analyst,1969-10-03,000024b2974171f7d152bad8a2f0b6d4,1750718051,34.4373,-113.3658,60190,0
2025-06-28 02:01:44,7399751849747243,merchant_5816,grocery_pos,447.68,David,Rodriguez,M,6858 Pine St,City_3,GA,83886,38.2448,-105.2664,193157,Developer,1986-05-12,000028a4df6423c47126efcd9700fc68,1751076104,33.4276,-80.2792,39479,0
2025-07-12 12:26:48,7727769890761211,merchant_5228,grocery_net,974.11,Emma,Miller,F,3221 Cedar St,City_34,NC,36737,30.0367,-95.7214,217285,Consultant,1987-01-05,000020003c4417437de4b362bb3ee979,1752323208,36.5493,-92.1935,17474,0
2025-06-17 17:51:23,3807619581786826,merchant_5439,grocery_pos,264.14,Amy,Garcia,F,714 Elm St,City_70,TX,99004,39.0635,-110.6832,477265,Lawyer,1980-09-15,000023f8242b2546c1c42d31a7c52c28,1750182683,34.2132,-86.667,90885,0
2025-06-30 21:34:02,3428944439065503,merchant_5717,grocery_net,813.39,Sarah,Johnson,F,6735 Cedar St,City_42,NY,47972,31.8129,-91.4022,128118,Developer,1982-05-07,00002266fe2f0f9034eeb172b60a6194,1751319242,33.204,-66.75,53494,0
2025-07-08 12:36:25,5830634556907803,merchant_7650,gas_transport,674.64,Emma,Davis,M,4119 Cedar St,City_4,MI,86619,44.1746,-108.3564,91353,Designer,1959-08-14,00002980463c610e48b6237a9e043dfe,1751978185,38.2022,-112.6566,98742,0
2025-07-01 10:51:43,2448514986618492,merchant_6428,grocery_net,889.18,Amy,Williams,M,3193 Elm St,City_51,IL,52862,34.7292,-90.3833,422956,Teacher,1995-10-18,00000c21c58a5460d1bc095743db951b,1751367103,30.4096,-118.3817,65485,0
2025-06-24 15:24:55,7421411539948465,merchant_6193,gas_transport,756.63,Emma,Miller,M,479 Cedar St,City_18,FL,43813,28.8867,-80.2728,77402,Consultant,1950-03-17,00000744f8ef07372abd65b4e63f1c4c,1750778695,27.1311,-116.0096,89538,0
2025-07-02 01:19:27,2114716209783552,merchant_4490,entertainment,114.52,Michael,Johnson,M,3936 Elm St,City_57,GA,49646,38.381,-71.9867,288553,Lawyer,1967-10-08,000018d5743ffb6ab0359a6870d7236e,1751419167,36.0657,-106.7895,64708,0
2025-07-06 21:30:33,6033691463081109,merchant_6266,misc_net,461.84,John,Martinez,M,6638 Main St,City_68,NC,89970,26.3396,-118.6103,362811,Developer,1985-11-07,000020e3d90245a2a3bfd8ae66f2c84c,1751837433,26.0429,-97.9981,71306,0
2025-07-02 08:06:40,8667021637489759,merchant_4190,misc_pos,573.64,Chris,Rodriguez,F,1750 Oak St,City_83,IL,52590,26.5938,-121.0796,344645,Teacher,1975-05-13,000025e8e1f019a925da8b16e132e661,1751443600,29.9237,-82.4482,56685,0
2025-07-03 04:39:45,6339246024681017,merchant_1918,entertainment,321.87,Sarah,Brown,M,357 Elm St,City_66,GA,13678,29.7166,-106.2092,46664,Engineer,1953-10-04,00002eac62b8bcc40df7e6fca30ef3b0,1751517585,30.0756,-87.4148,21610,0
2025-07-04 03:11:34,6436959277733604,merchant_8904,misc_pos,841.39,Michael,Martinez,M,7873 Main St,City_62,TX,62751,48.0985,-99.6106,72443,Teacher,1971-07-24,00002b9de13ae78238bd59d3c3073c5a,1751598694,44.6863,-111.0387,46302,0
2025-07-04 20:18:42,6221937217740637,merchant_7292,grocery_pos,10.42,Robert,Smith,F,1265 Elm St,City_25,MI,25239,28.4307,-121.5385,373329,Teacher,1979-12-15,0000216bf98995425b5fa176103c9476,1751660322,48.8634,-112.4012,56019,0
2025-07-03 00:28:15,7459722278502632,merchant_4559,misc_net,885.9,Jane,Martinez,F,3014 Oak St,City_63,GA,34442,37.2675,-99.2853,451145,Developer,1974-12-16,000016a8e44ce3dd0c077c598d348eef,1751502495,34.8304,-109.7618,69571,0
2025-06-15 09:58:46,3562597368299629,merchant_8150,entertainment,722.63,David,Williams,F,5527 Oak St,City_7,MI,50572,27.1148,-95.8233,419686,Doctor,1969-11-23,00002916022a0eabebd99d13d4386d88,1749981526,37.2025,-94.5889,33108,0
2025-06-30 19:33:27,8478161603666821,merchant_9635,entertainment,269.21,Amy,Davis,M,9767 Oak St,City_50,FL,74180,29.3221,-86.4667,316364,Doctor,1966-06-28,000027abdb0c2de71fa61001beb4ec27,1751312007,45.1763,-100.3594,40691,0
2025-07-13 06:00:14,3389580975701525,merchant_9671,misc_pos,244.24,Chris,Jones,F,2218 Cedar St,City_63,PA,41662,35.4159,-93.2962,83191,Artist,1952-03-07,00003066aa44e7d6303a9b574754fdcf,1752386414,26.2454,-95.3604,36546,0
2025-06-30 16:19:01,2055730817663040,merchant_4088,grocery_pos,996.06,Chris,Davis,M,6432 Elm St,City_47,PA,82790,36.7913,-70.7782,175529,Doctor,1954-11-13,00000c95310d07cc12d0e3779c9295d2,1751300341,28.0382,-122.8425,10117,0
2025-06-21 12:37:35,6900487624822821,merchant_3067,misc_net,795.21,Amy,Johnson,M,7392 Oak St,City_9,TX,85663,43.543,-81.6195,311464,Consultant,1969-10-04,00001dd4f6ce8c1f045d499c625c5ac5,1750509455,44.932,-89.8633,17922,0
2025-06-30 22:38:04,9981707485585928,merchant_2128,gas_transport,494.5,Robert,Williams,F,4348 Oak St,City_53,IL,47775,45.1321,-101.2888,469865,Developer,1997-08-10,0000213553ad87d3bd687fc97837ccac,1751323084,41.1752,-102.5672,49835,0
2025-06-15 12:16:35,1363971400097479,merchant_9629,gas_transport,343.34,John,Garcia,M,7090 Main St,City_97,MI,47795,29.3723,-89.7355,123788,Artist,1967-03-24,00002275a2152c66a7c5f562c8a00d34,1749989795,40.8487,-67.468,42297,0
2025-06-19 03:41:43,5566751857342950,merchant_1044,misc_pos,828.53,Sarah,Johnson,M,4219 Pine St,City_39,NC,67016,43.4341,-99.848,100568,Artist,1961-07-25,000017724c025f1d6e1547d67edd446f,1750304503,38.8752,-88.8486,44365,0
2025-06-28 08:18:14,6433811560547495,merchant_3594,entertainment,454.01,Emma,Rodriguez,M,8048 Pine St,City_37,OH,30977,26.5245,-103.534,206213,Consultant,1957-04-14,00000addb7f02277b8e94a1f519c83a2,1751098694,47.0307,-94.2831,10263,0
2025-07-13 04:18:58,8659211377461933,merchant_4194,grocery_pos,726.8,Amy,Jones,M,4550 Cedar St,City_99,MI,94690,48.2113,-100.4567,177459,Consultant,1961-06-04,00000ec0a102b8e6f3097dd0044c98f6,1752380338,34.7864,-85.6354,31059,0
2025-06-29 16:03:41,8258586475378187,merchant_8690,grocery_net,191.75,Amy,Williams,F,3807 Oak St,City_60,CA,96633,37.1317,-99.7664,91307,Engineer,1979-01-26,00002d822a68de229873b78a61cca19b,1751213021,26.3541,-72.908,21666,0
2025-06-19 09:34:19,5262006693357234,merchant_7713,grocery_pos,18.72,John,Johnson,F,7902 Elm St,City_4,CA,20098,34.7203,-98.6665,51998,Manager,1985-06-05,0000263a41da8f03f7ce088bf113a40a,1750325659,45.4517,-121.621,76381,0
2025-06-27 07:20:00,2657291489965573,merchant_3112,gas_transport,819.78,Chris,Johnson,M,8831 Elm St,City_91,NC,25449,46.1162,-80.1795,222047,Artist,1985-07-18,00001546ac2d6e88e365304406da0e82,1751008800,27.6307,-91.4794,23851,0
2025-07-06 09:38:56,1043914973586958,merchant_5807,grocery_pos,957.17,John,Jones,M,5750 Oak St,City_33,NC,52733,39.5934,-67.8622,164174,Analyst,1971-11-04,000023aa51ae257469c4089bf7e7c4cd,1751794736,39.2293,-115.6573,47356,0
2025-06-19 05:11:34,8299640865384171,merchant_2304,grocery_pos,1317.39,Emma,Jones,M,3094 Pine St,City_91,IL,46540,37.08,-118.521,128103,Analyst,1964-11-06,0000269f3bce0c1c7bde29963be5f5f5,1750309894,39.3068,-69.4972,48383,1
2025-07-09 14:49:47,1938600575418812,merchant_8935,grocery_pos,136.18,Lisa,Jones,F,8339 Main St,City_97,NC,37862,48.7076,-66.2858,169262,Doctor,1971-01-07,00000be68f0e1b2dfe955aca05c8de3f,1752072587,42.3936,-79.8813,43047,0
2025-06-25 00:50:19,6747125018315331,merchant_4073,misc_net,64.63,Amy,Miller,F,2678 Pine St,City_69,TX,12621,47.2593,-89.2965,201835,Teacher,1969-04-28,00001a0e17692e7633cbd059f2a15c0a,1750812619,29.7672,-76.7161,22458,0
2025-06-23 20:17:51,9959194580433499,merchant_7949,misc_pos,111.74,Michael,Johnson,M,1562 Cedar St,City_50,FL,97080,47.7164,-108.037,421335,Manager,1998-10-25,00002da4886f5a6832d543427e999d37,1750709871,40.7167,-80.3737,96729,0
2025-07-01 23:08:42,2040039291446641,merchant_5184,gas_transport,846.77,Jane,Johnson,F,6451 Pine St,City_26,NY,49271,43.9495,-120.2451,397159,Analyst,1951-03-19,00000c7b8440274ae7fbd03e2ee3fa5a,1751411322,40.7053,-122.9241,79323,0
2025-07-01 11:40:54,3057299388330175,merchant_3389,misc_pos,440.2,Emma,Jones,F,8745 Oak St,City_60,CA,64821,41.9501,-104.5475,495859,Consultant,1996-09-15,00002f307af95ce3282bdefdf38d65df,1751370054,32.8162,-69.8939,43424,0
2025-07-10 10:19:46,1958929376449919,merchant_1937,entertainment,430.93,Sarah,Rodriguez,F,9217 Pine St,City_84,GA,52424,35.7106,-81.8459,64052,Teacher,1993-03-09,000030df497aaea5ce8a34abeb30bf20,1752142786,37.5726,-71.1543,30468,0
2025-07-05 14:26:37,7613300833775642,merchant_7094,grocery_pos,476.09,Michael,Miller,M,8426 Pine St,City_89,GA,58722,43.4429,-74.5249,320803,Doctor,1986-01-10,00001d12ec9aa827aec4cd82b8f931c6,1751725597,46.0364,-90.6263,27373,0
2025-07-02 04:44:22,1799212083117955,merchant_8359,gas_transport,124.6,Robert,Brown,M,6717 Elm St,City_10,CA,87284,47.4459,-72.5903,474851,Consultant,1999-10-23,0000195552d66a9548ca33a1b241a6f4,1751431462,37.2643,-108.0302,55622,0
2025-06-26 11:04:09,4139417301089306,merchant_6610,misc_net,667.8,David,Brown,F,1268 Main St,City_17,OH,29335,46.548,-96.6215,303153,Designer,1967-10-06,00000eb3efbc452e3c779875a2e57d95,1750935849,31.115,-82.6967,49314,0
2025-07-02 03:41:19,1412805660454240,merchant_5624,entertainment,499.66,John,Rodriguez,M,9508 Main St,City_80,TX,53598,36.0567,-86.7411,412344,Artist,1991-12-26,00002e3bc19a89ed610df57daf492027,1751427679,34.6845,-115.1032,87565,0
2025-06-21 16:18:21,1457704206499805,merchant_6877,misc_pos,97.37,Jane,Williams,M,3800 Main St,City_17,MI,53496,26.4177,-71.593,326434,Consultant,1961-06-19,00002e0a1de337e156509e6baa3578cf,1750522701,33.4173,-118.6558,20207,0
2025-07-13 08:45:12,5760679793271410,merchant_7442,entertainment,513.13,Lisa,Davis,M,7449 Cedar St,City_77,CA,79093,35.8434,-111.4162,62635,Developer,1979-01-27,00001c84b175744f4ebd921d24bda101,1752396312,35.7034,-119.8916,78064,0
2025-07-13 22:54:00,5683496645420945,merchant_9794,misc_pos,474.73,Sarah,Miller,F,415 Oak St,City_76,CA,13322,26.3373,-87.8336,407020,Designer,1992-11-03,0000073fc6de96ec8724223bd3ac799f,1752447240,44.4518,-109.1761,27094,0
2025-06-29 18:37:02,9492401988566582,merchant_9957,misc_pos,445.0,Emma,Jones,F,6286 Oak St,City_62,IL,24342,29.7266,-99.7058,454721,Analyst,1973-12-10,00002a9f53ab345e18dcd9c014882325,1751222222,44.0791,-72.12,33719,0
2025-07-02 14:01:44,7811252590502872,merchant_3792,grocery_net,257.32,Jane,Smith,F,513 Main St,City_96,PA,25724,30.6143,-115.39,243828,Engineer,1997-07-23,00002731a7b1fb77dc514eb0887bee33,1751464904,25.5466,-120.1117,35095,0
2025-07-06 13:15:24,9793302034809512,merchant_5692,grocery_pos,471.49,Robert,Jones,F,5936 Elm St,City_19,IL,57797,31.8103,-123.7725,83284,Teacher,1956-01-17,00000799f32d19b7f3d207e2cd6fb2a4,1751807724,30.5553,-79.2334,12185,0
2025-06-14 14:07:46,4473346945020056,merchant_8440,gas_transport,443.71,Lisa,Jones,M,8933 Main St,City_9,CA,24354,25.8225,-72.5915,74902,Consultant,1994-10-02,00001a440153cbfe48a8710c68990abd,1749910066,34.3301,-84.4445,95780,0
2025-07-12 11:24:25,2154288443261968,merchant_6821,grocery_pos,466.31,Emma,Jones,F,3311 Cedar St,City_55,NC,75738,32.3984,-91.7444,25502,Designer,1990-02-16,00002885dc7c39a4ea9475c9fe7c8e2c,1752319465,38.2841,-94.7008,19662,0
2025-06-21 19:45:52,7655582464114165,merchant_6034,misc_net,59.62,Robert,Martinez,F,1409 Main St,City_3,IL,73217,38.1164,-104.461,181363,Designer,1990-08-16,00000b44e80e33706fa3ac45998f0370,1750535152,39.1945,-93.9762,35080,0
2025-06-24 10:43:56,6650519415414522,merchant_9934,entertainment,1982.85,Lisa,Miller,F,2919 Elm St,City_89,OH,92708,31.122,-119.3616,343260,Lawyer,1974-04-11,00000e8a953080a5323766c8ac5a6e8f,1750761836,36.2715,-92.7673,89861,1
2025-07-13 10:53:17,4343739143549630,merchant_7962,entertainment,994.81,Chris,Rodriguez,M,9947 Pine St,City_27,CA,11938,38.6924,-108.3177,261675,Designer,1968-02-05,000014680a07b19c126179e6dc92c5f8,1752403997,28.0463,-68.8339,72506,0
2025-06-24 16:32:45,9954077867492118,merchant_2447,grocery_net,567.87,John,Miller,M,8894 Main St,City_70,GA,41687,43.0068,-99.0458,227369,Manager,1961-10-20,000021321cdfe9759482c3f13fd19d05,1750782765,27.7649,-90.3239,54757,1
2025-06-19 13:41:01,5736630612039119,merchant_5336,misc_pos,418.92,John,Rodriguez,M,1412 Elm St,City_18,GA,93026,33.9633,-90.3255,204955,Consultant,1992-02-12,000028dc57031f5bfeeb4e254ed83a60,1750340461,39.9513,-110.6459,33935,0
2025-07-03 21:39:31,1701578712554863,merchant_9088,misc_pos,228.38,David,Martinez,F,762 Main St,City_97,TX,57421,36.2065,-124.202,109371,Engineer,1982-04-08,0000124f2e0ff331ad1600689d74c6f1,1751578771,30.5128,-110.8544,38299,0
2025-07-06 05:08:22,9847364424263374,merchant_8105,entertainment,57.75,John,Johnson,M,947 Elm St,City_18,CA,62024,25.0782,-88.2534,369835,Analyst,1952-01-24,00002755ea6787bdb825b141c16db4e2,1751778502,26.3046,-88.7513,21923,0
2025-07-14 09:01:03,7564494487981364,merchant_5209,misc_pos,997.73,Sarah,Garcia,F,9408 Oak St,City_11,MI,40167,28.926,-86.1614,381657,Designer,1985-05-14,0000208f45308e926e7a7a914f8bafff,1752483663,30.9299,-93.3319,37029,0
2025-07-08 15:41:57,7848595361156018,merchant_4562,grocery_net,159.98,Michael,Johnson,F,4658 Oak St,City_75,PA,59303,47.9758,-112.7763,287654,Engineer,1995-11-13,00002ffb456bee8f9cdc0d6e2668b183,1751989317,48.8158,-81.3755,93082,0
2025-07-10 04:11:38,7239954088513153,merchant_3751,entertainment,967.17,Amy,Davis,F,5203 Oak St,City_86,OH,51607,34.8638,-76.1822,168025,Artist,1982-08-04,000007a8f0235aa3edd7bf00ddcf15dc,1752120698,46.3461,-88.9095,66107,0
2025-06-18 12:56:55,8222804837078836,merchant_5387,grocery_net,529.45,Robert,Davis,F,8299 Cedar St,City_99,OH,34948,41.9551,-109.7574,216149,Consultant,1950-04-07,000022df4e1df2e852b6d14adfda53a3,1750251415,28.3901,-92.0216,24234,0
2025-07-06 21:25:50,8157024876955162,merchant_8042,grocery_net,978.21,Chris,Martinez,M,6483 Oak St,City_74,OH,31930,37.8602,-101.4384,80201,Analyst,1954-07-19,00000d3df008b1e3ef93d9f36ee9826c,1751837150,32.5532,-84.2041,73551,0
2025-06-18 08:51:40,6572421887085825,merchant_5745,gas_transport,326.48,Sarah,Rodriguez,M,3501 Oak St,City_80,FL,64275,28.5779,-119.2747,322451,Artist,1972-08-23,00001795a43e79b89aa58843bfe0d5c3,1750236700,25.7755,-67.0537,60867,0
2025-06-26 18:34:10,7387602364856169,merchant_6107,entertainment,923.31,Chris,Jones,F,5273 Main St,City_46,TX,45766,35.0651,-85.6831,100228,Manager,1965-01-02,0000200a795ef4b7865f2d1eafeef48a,1750962850,28.9632,-120.9498,46075,0
2025-06-25 03:09:09,9637100867240604,merchant_5483,grocery_net,716.16,John,Martinez,M,8813 Oak St,City_66,NY,30034,47.517,-110.0327,106963,Designer,1961-11-24,000024f4c9c4d3290c55e76a658647d9,1750820949,45.8971,-97.1438,13699,0
2025-06-14 10:39:33,6609154683498240,merchant_3176,entertainment,473.77,Lisa,Rodriguez,F,783 Oak St,City_24,GA,76589,33.6674,-113.2874,111930,Lawyer,1955-02-10,000020f6fd3692f4d44566234c442971,1749897573,27.151,-78.708,68280,0
2025-06-25 19:37:18,1224456461543994,merchant_6337,grocery_net,121.58,Lisa,Rodriguez,M,7014 Main St,City_89,PA,77877,25.4304,-79.9522,372060,Doctor,1988-11-08,00002acbfee057f973770cda9003b070,1750880238,34.3919,-77.538,72366,0
2025-06-16 23:26:21,8372549776355966,merchant_5290,grocery_pos,269.38,Chris,Miller,M,439 Oak St,City_3,OH,54075,42.895,-100.0647,243922,Lawyer,1987-03-24,00000a8d921dbf25cb9b1f8de2dd197d,1750116381,32.448,-123.8891,37080,0
2025-06-23 12:31:24,5429468861635966,merchant_2245,entertainment,757.27,Amy,Davis,F,408 Elm St,City_88,NC,20536,25.3403,-98.425,5714,Developer,1974-06-07,000017ab49944702b028b768758fc9c6,1750681884,31.1978,-114.4427,43559,0
2025-07-07 21:50:05,5644550172399192,merchant_6109,misc_pos,803.91,Amy,Garcia,M,943 Cedar St,City_20,IL,69122,31.53,-72.5656,252942,Engineer,1971-03-06,0000057873db8b9a320e263a286f7d6d,1751925005,26.2807,-73.9648,97343,0
2025-06-17 22:32:23,9547301691990881,merchant_7329,misc_pos,796.71,Sarah,Martinez,M,3585 Elm St,City_3,OH,53336,27.6827,-90.7606,179181,Analyst,1978-04-06,00000ba93908a5b5064a000ee1c1ed89,1750199543,27.0524,-114.0618,17349,0
2025-06-17 07:04:58,6549752118188847,merchant_6722,entertainment,565.93,David,Martinez,F,3417 Oak St,City_96,IL,90895,46.3628,-81.4484,78374,Engineer,1980-11-27,00002b123ab4f81bc71cfd1813bb9eb4,1750143898,38.607,-101.4291,23454,0
2025-06-18 09:54:22,1979339664161124,merchant_5711,grocery_net,166.18,Emma,Garcia,F,6925 Main St,City_53,FL,31636,38.8943,-88.6262,190934,Doctor,1966-09-11,0000240547f9ffd6fe3df965d430466d,1750240462,34.5217,-118.267,18659,0
2025-06-16 12:46:52,9258308542765608,merchant_4680,grocery_pos,171.67,Emma,Miller,M,5707 Cedar St,City_84,NY,27304,25.4529,-89.3332,66939,Consultant,1954-07-10,00000ca3059031f0cc3f0c9984177419,1750078012,29.9061,-112.4242,18723,0
2025-07-06 20:09:59,8552769312902656,merchant_8228,entertainment,459.96,Michael,Jones,F,2669 Main St,City_72,MI,21668,39.4124,-110.5979,390344,Analyst,1974-09-19,0000068dece52802ce374c61a995f6f7,1751832599,40.5287,-97.2011,95862,0
2025-06-17 18:49:41,6200429150367512,merchant_5072,grocery_pos,43.43,Michael,Miller,F,6272 Pine St,City_92,TX,50409,41.303,-109.4702,490215,Engineer,1975-12-20,000025ff0795f0b53b3d08e620e2a8f9,1750186181,31.2239,-111.9814,85379,0
2025-07-05 04:54:10,3160327310883838,merchant_4582,misc_pos,966.98,Sarah,Miller,M,9788 Cedar St,City_61,NY,55123,46.2098,-88.2623,19217,Designer,1973-02-27,00002f22309ccc34c2d48182c8fc6d0e,1751691250,25.935,-84.2562,20854,0
2025-06-30 01:49:38,3936084729476871,merchant_1363,grocery_net,136.7,David,Rodriguez,F,6467 Oak St,City_63,NC,22276,47.7956,-108.3205,323403,Doctor,1957-12-17,00001e23c25c240d97a0e5d264426bd8,1751248178,45.9127,-81.4061,38372,0
2025-07-08 12:11:22,7250512515920896,merchant_6527,entertainment,837.87,Amy,Brown,F,5840 Elm St,City_92,OH,63698,39.8394,-110.9577,264770,Manager,1951-02-25,000019079dbe8e94035abc4cfab0cc51,1751976682,44.4768,-73.2012,35044,0
2025-06-26 03:43:36,5658317588093733,merchant_9097,misc_pos,269.41,Emma,Miller,F,6378 Main St,City_72,TX,95393,38.1574,-96.9672,399166,Lawyer,1965-06-07,000013298df4a868d310070f44501173,1750909416,25.2713,-71.6124,41139,0
2025-06-23 10:24:45,8621810733104189,merchant_9353,gas_transport,72.9,David,Williams,F,5480 Elm St,City_88,NC,34994,27.3074,-92.2192,317788,Manager,1991-09-07,00001a1f8b0b60f5ad371fdd1f1d9f38,1750674285,42.4653,-119.8817,72160,0
2025-07-11 10:26:21,9262537658371132,merchant_4668,gas_transport,487.92,Lisa,Brown,F,6235 Elm St,City_100,NC,28873,30.691,-116.0769,53424,Doctor,1962-09-23,00002c26a7c3ea0dcd10c0ca9a048734,1752229581,33.2374,-84.866,17639,0
2025-07-12 03:29:13,7390034414745401,merchant_2867,grocery_net,712.04,John,Rodriguez,M,1742 Oak St,City_7,FL,57357,34.8066,-124.4803,269103,Teacher,1980-05-25,00002baa33937fd0968b3ad4b53ee232,1752290953,39.2001,-67.5376,96864,0
2025-07-13 02:13:10,5721658349758230,merchant_2184,gas_transport,432.83,Sarah,Smith,M,9332 Main St,City_31,OH,21255,39.7375,-120.0528,443331,Designer,1967-06-03,00000962d9bf137b9ceb22b471dd2cdb,1752372790,36.9436,-73.9891,69684,0
2025-06-21 15:31:55,9814947984937260,merchant_5280,misc_net,494.17,Robert,Miller,F,4139 Oak St,City_24,PA,44367,44.0793,-121.3341,76507,Engineer,1955-05-06,00000fc4e1477ee5cbc4f0dd323f318f,1750519915,32.5269,-77.9339,77780,0
2025-06-22 04:32:47,9096445334424913,merchant_6532,gas_transport,84.27,John,Smith,M,2644 Oak St,City_87,TX,25358,42.1892,-85.7482,20871,Teacher,1963-03-12,00002242c9fefb7b6a221713da0b951c,1750566767,36.9506,-99.5356,76382,0
2025-06-15 22:29:50,5814526865646546,merchant_9970,grocery_pos,406.12,Sarah,Davis,M,9282 Pine St,City_14,NY,20051,34.2745,-108.7372,469043,Consultant,1953-11-17,000006c59b481d4889f293e9b71d85bb,1750026590,37.5325,-93.6161,35563,0
2025-07-05 06:19:24,1064536604251386,merchant_1414,gas_transport,800.59,Lisa,Garcia,F,5354 Main St,City_96,TX,40002,42.1972,-89.7547,237192,Analyst,1971-12-01,000030702572ca2dd02bc31da31b833c,1751696364,34.8593,-103.5914,85916,0
2025-06-16 17:23:09,3110811058787893,merchant_2037,grocery_net,50.12,Jane,Davis,M,6668 Elm St,City_39,NY,16075,30.1838,-98.423,372967,Designer,1959-12-28,00002b0e346508398a417f287990eac2,1750094589,39.0261,-107.1955,98989,0
2025-06-29 13:54:41,8082843592037445,merchant_3930,grocery_pos,803.65,David,Garcia,M,8135 Cedar St,City_15,NC,31604,44.0077,-83.7722,332748,Lawyer,1999-12-10,00002f1945a804c3f35876a03dbbcb06,1751205281,28.0707,-85.5155,76767,0
2025-07-02 19:28:11,8665287675181502,merchant_6685,entertainment,712.05,Chris,Williams,M,2238 Elm St,City_52,IL,93567,27.9008,-68.061,495528,Consultant,1979-01-26,0000260fae397b044c67ae56444b652f,1751484491,32.2562,-107.7197,83725,0
2025-06-28 04:03:49,1364216608262787,merchant_4326,grocery_pos,11.86,David,Martinez,M,4619 Oak St,City_91,IL,43230,27.3322,-97.531,93545,Doctor,1981-03-13,0000288cd5785a47e54fd941bb719ff9,1751083429,40.2842,-108.3181,18146,0
2025-07-09 19:05:02,5793652175768445,merchant_4678,entertainment,783.94,Michael,Garcia,M,6502 Oak St,City_82,FL,41100,34.1251,-124.6324,402974,Engineer,1982-07-10,00001662d5b30f6d7a7eec2e21cd4c4b,1752087902,32.8295,-93.766,82099,0
